date,source,grade,sex,market_code,market_name,is_national_total,is_regional_total,price_won_per_kg,head_count,part,country_name,ma7,ma30
2024-09-04,kamis_retail,1+,전체,,,False,False,39250.0,,설도,,39575.71428571428,41489.0
2024-09-05,kamis_retail,1+,전체,,,False,False,39160.0,,설도,,39377.142857142855,41449.333333333336
2024-09-06,kamis_retail,1+,전체,,,False,False,40610.0,,설도,,39501.42857142857,41457.333333333336
2024-09-07,kamis_retail,1+,전체,,,False,False,37860.0,,설도,,39280.0,41378.0
2024-09-08,kamis_retail,1+,전체,,,False,False,37310.0,,설도,,38980.0,41246.333333333336
2024-09-09,kamis_retail,1+,전체,,,False,False,37190.0,,설도,,38661.42857142857,41107.666666666664
2024-09-10,kamis_retail,1+,전체,,,False,False,37230.0,,설도,,38372.857142857145,40983.333333333336
2024-09-11,kamis_retail,1+,전체,,,False,False,37180.0,,설도,,38077.142857142855,40853.666666666664
2024-09-12,kamis_retail,1+,전체,,,False,False,37120.0,,설도,,37785.71428571428,40717.666666666664
2024-09-13,kamis_retail,1+,전체,,,False,False,39000.0,,설도,,37555.71428571428,40645.0
2024-09-14,kamis_retail,1+,전체,,,False,False,39700.0,,설도,,37818.57142857143,40588.666666666664
2024-09-15,kamis_retail,1+,전체,,,False,False,40450.0,,설도,,38267.142857142855,40528.666666666664
2024-09-16,kamis_retail,1+,전체,,,False,False,40510.0,,설도,,38741.42857142857,40407.666666666664
2024-09-17,kamis_retail,1+,전체,,,False,False,40420.0,,설도,,39197.142857142855,40282.666666666664
2024-09-18,kamis_retail,1+,전체,,,False,False,40510.0,,설도,,39672.857142857145,40157.0
2024-09-19,kamis_retail,1+,전체,,,False,False,40530.0,,설도,,40160.0,39973.0
2024-09-20,kamis_retail,1+,전체,,,False,False,42910.0,,설도,,40718.57142857143,39871.333333333336
2024-09-21,kamis_retail,1+,전체,,,False,False,41640.0,,설도,,40995.71428571428,39722.0
2024-09-22,kamis_retail,1+,전체,,,False,False,41140.0,,설도,,41094.28571428572,39721.0
2024-09-23,kamis_retail,1+,전체,,,False,False,39760.0,,설도,,40987.142857142855,39675.666666666664
2024-09-24,kamis_retail,1+,전체,,,False,False,41060.0,,설도,,41078.57142857143,39681.333333333336
2024-09-25,kamis_retail,1+,전체,,,False,False,40770.0,,설도,,41115.71428571428,39676.0
2024-09-26,kamis_retail,1+,전체,,,False,False,40850.0,,설도,,41161.42857142857,39681.333333333336
2024-09-27,kamis_retail,1+,전체,,,False,False,44300.0,,설도,,41360.0,39808.0
2024-09-28,kamis_retail,1+,전체,,,False,False,42020.0,,설도,,41414.28571428572,39857.0
2024-09-29,kamis_retail,1+,전체,,,False,False,42130.0,,설도,,41555.71428571428,39936.666666666664
2024-09-30,kamis_retail,1+,전체,,,False,False,42550.0,,설도,,41954.28571428572,40041.333333333336
2024-10-01,kamis_retail,1+,전체,,,False,False,42380.0,,설도,,42142.857142857145,40140.333333333336
2024-10-02,kamis_retail,1+,전체,,,False,False,42080.0,,설도,,42330.0,40229.0
2024-10-03,kamis_retail,1+,전체,,,False,False,45190.0,,설도,,42950.0,40427.0
2024-10-04,kamis_retail,1+,전체,,,False,False,45320.0,,설도,,43095.71428571428,40629.333333333336
2024-10-05,kamis_retail,1+,전체,,,False,False,45300.0,,설도,,43564.28571428572,40834.0
2024-10-06,kamis_retail,1+,전체,,,False,False,44670.0,,설도,,43927.142857142855,40969.333333333336
2024-10-07,kamis_retail,1+,전체,,,False,False,44080.0,,설도,,44145.71428571428,41176.666666666664
2024-10-08,kamis_retail,1+,전체,,,False,False,44350.0,,설도,,44427.142857142855,41411.333333333336
2024-10-09,kamis_retail,1+,전체,,,False,False,41890.0,,설도,,44400.0,41568.0
2024-10-10,kamis_retail,1+,전체,,,False,False,41850.0,,설도,,43922.857142857145,41722.0
2024-10-11,kamis_retail,1+,전체,,,False,False,42040.0,,설도,,43454.28571428572,41884.0
2024-10-12,kamis_retail,1+,전체,,,False,False,41810.0,,설도,,42955.71428571428,42040.333333333336
2024-10-13,kamis_retail,1+,전체,,,False,False,41890.0,,설도,,42558.57142857143,42136.666666666664
2024-10-14,kamis_retail,1+,전체,,,False,False,41730.0,,설도,,42222.857142857145,42204.333333333336
2024-10-15,kamis_retail,1+,전체,,,False,False,41730.0,,설도,,41848.57142857143,42247.0
2024-10-16,kamis_retail,1+,전체,,,False,False,41780.0,,설도,,41832.857142857145,42289.333333333336
2024-10-17,kamis_retail,1+,전체,,,False,False,41900.0,,설도,,41840.0,42338.666666666664
2024-10-18,kamis_retail,1+,전체,,,False,False,42350.0,,설도,,41884.28571428572,42400.0
2024-10-19,kamis_retail,1+,전체,,,False,False,39620.0,,설도,,41571.42857142857,42369.666666666664
2024-10-20,kamis_retail,1+,전체,,,False,False,39690.0,,설도,,41257.142857142855,42262.333333333336
2024-10-21,kamis_retail,1+,전체,,,False,False,39560.0,,설도,,40947.142857142855,42193.0
2024-10-22,kamis_retail,1+,전체,,,False,False,39510.0,,설도,,40630.0,42138.666666666664
2024-10-23,kamis_retail,1+,전체,,,False,False,39190.0,,설도,,40260.0,42119.666666666664
2024-10-24,kamis_retail,1+,전체,,,False,False,39270.0,,설도,,39884.28571428572,42060.0
2024-10-25,kamis_retail,1+,전체,,,False,False,39360.0,,설도,,39457.142857142855,42013.0
2024-10-26,kamis_retail,1+,전체,,,False,False,44090.0,,설도,,40095.71428571428,42121.0
2024-10-27,kamis_retail,1+,전체,,,False,False,44110.0,,설도,,40727.142857142855,42114.666666666664
2024-10-28,kamis_retail,1+,전체,,,False,False,44130.0,,설도,,41380.0,42185.0
2024-10-29,kamis_retail,1+,전체,,,False,False,44140.0,,설도,,42041.42857142857,42252.0
2024-10-30,kamis_retail,1+,전체,,,False,False,44040.0,,설도,,42734.28571428572,42301.666666666664
2024-10-31,kamis_retail,1+,전체,,,False,False,43940.0,,설도,,43401.42857142857,42353.666666666664
2024-11-01,kamis_retail,1+,전체,,,False,False,43630.0,,설도,,44011.42857142857,42405.333333333336
2024-11-02,kamis_retail,1+,전체,,,False,False,37530.0,,설도,,43074.28571428572,42150.0
2024-11-03,kamis_retail,1+,전체,,,False,False,37550.0,,설도,,42137.142857142855,41891.0
2024-11-04,kamis_retail,1+,전체,,,False,False,37810.0,,설도,,41234.28571428572,41641.333333333336
2024-11-05,kamis_retail,1+,전체,,,False,False,37780.0,,설도,,40325.71428571428,41411.666666666664
2024-11-06,kamis_retail,1+,전체,,,False,False,37850.0,,설도,,39441.42857142857,41204.0
2024-11-07,kamis_retail,1+,전체,,,False,False,37910.0,,설도,,38580.0,40989.333333333336
2024-11-08,kamis_retail,1+,전체,,,False,False,37140.0,,설도,,37652.857142857145,40831.0
2024-11-09,kamis_retail,1+,전체,,,False,False,41090.0,,설도,,38161.42857142857,40805.666666666664
2024-11-10,kamis_retail,1+,전체,,,False,False,40850.0,,설도,,38632.857142857145,40766.0
2024-11-11,kamis_retail,1+,전체,,,False,False,41150.0,,설도,,39110.0,40744.0
2024-11-12,kamis_retail,1+,전체,,,False,False,41050.0,,설도,,39577.142857142855,40716.0
2024-11-13,kamis_retail,1+,전체,,,False,False,40950.0,,설도,,40020.0,40690.0
2024-11-14,kamis_retail,1+,전체,,,False,False,40870.0,,설도,,40442.857142857145,40661.333333333336
2024-11-15,kamis_retail,1+,전체,,,False,False,41400.0,,설도,,41051.42857142857,40648.666666666664
2024-11-16,kamis_retail,1+,전체,,,False,False,44890.0,,설도,,41594.28571428572,40748.333333333336
2024-11-17,kamis_retail,1+,전체,,,False,False,44850.0,,설도,,42165.71428571428,40831.666666666664
2024-11-18,kamis_retail,1+,전체,,,False,False,44800.0,,설도,,42687.142857142855,41004.333333333336
2024-11-19,kamis_retail,1+,전체,,,False,False,44810.0,,설도,,43224.28571428572,41175.0
2024-11-20,kamis_retail,1+,전체,,,False,False,44670.0,,설도,,43755.71428571428,41345.333333333336
2024-11-21,kamis_retail,1+,전체,,,False,False,44620.0,,설도,,44291.42857142857,41515.666666666664
2024-11-22,kamis_retail,1+,전체,,,False,False,44970.0,,설도,,44801.42857142857,41708.333333333336
2024-11-23,kamis_retail,1+,전체,,,False,False,42220.0,,설도,,44420.0,41806.666666666664
2024-11-24,kamis_retail,1+,전체,,,False,False,42170.0,,설도,,44037.142857142855,41900.333333333336
2024-11-25,kamis_retail,1+,전체,,,False,False,42270.0,,설도,,43675.71428571428,41839.666666666664
2024-11-26,kamis_retail,1+,전체,,,False,False,42570.0,,설도,,43355.71428571428,41788.333333333336
2024-11-27,kamis_retail,1+,전체,,,False,False,42530.0,,설도,,43050.0,41735.0
2024-11-28,kamis_retail,1+,전체,,,False,False,42460.0,,설도,,42741.42857142857,41679.0
2024-11-29,kamis_retail,1+,전체,,,False,False,44820.0,,설도,,42720.0,41705.0
2024-11-30,kamis_retail,1+,전체,,,False,False,43140.0,,설도,,42851.42857142857,41678.333333333336
2024-12-01,kamis_retail,1+,전체,,,False,False,43250.0,,설도,,43005.71428571428,41665.666666666664
2024-12-02,kamis_retail,1+,전체,,,False,False,43140.0,,설도,,43130.0,41852.666666666664
2024-12-03,kamis_retail,1+,전체,,,False,False,44940.0,,설도,,43468.57142857143,42099.0
2024-12-04,kamis_retail,1+,전체,,,False,False,44950.0,,설도,,43814.28571428572,42337.0
2024-12-05,kamis_retail,1+,전체,,,False,False,45130.0,,설도,,44195.71428571428,42582.0
2024-12-06,kamis_retail,1+,전체,,,False,False,45300.0,,설도,,44264.28571428572,42830.333333333336
2024-12-07,kamis_retail,1+,전체,,,False,False,40820.0,,설도,,43932.857142857145,42927.333333333336
2024-12-08,kamis_retail,1+,전체,,,False,False,40670.0,,설도,,43564.28571428572,43045.0
2024-12-09,kamis_retail,1+,전체,,,False,False,40970.0,,설도,,43254.28571428572,43041.0
2024-12-10,kamis_retail,1+,전체,,,False,False,41020.0,,설도,,42694.28571428572,43046.666666666664
2024-12-11,kamis_retail,1+,전체,,,False,False,40850.0,,설도,,42108.57142857143,43036.666666666664
2024-12-12,kamis_retail,1+,전체,,,False,False,40890.0,,설도,,41502.857142857145,43031.333333333336
2024-12-13,kamis_retail,1+,전체,,,False,False,44890.0,,설도,,41444.28571428572,43162.666666666664
2024-12-14,kamis_retail,1+,전체,,,False,False,47270.0,,설도,,42365.71428571428,43376.0
2024-12-15,kamis_retail,1+,전체,,,False,False,47280.0,,설도,,43310.0,43572.0
2024-12-16,kamis_retail,1+,전체,,,False,False,47250.0,,설도,,44207.142857142855,43650.666666666664
2024-12-17,kamis_retail,1+,전체,,,False,False,46960.0,,설도,,45055.71428571428,43721.0
2024-12-18,kamis_retail,1+,전체,,,False,False,47230.0,,설도,,45967.142857142855,43802.0
2024-12-19,kamis_retail,1+,전체,,,False,False,47170.0,,설도,,46864.28571428572,43880.666666666664
2024-12-20,kamis_retail,1+,전체,,,False,False,47240.0,,설도,,47200.0,43966.333333333336
2024-12-21,kamis_retail,1+,전체,,,False,False,43770.0,,설도,,46700.0,43938.0
2024-12-22,kamis_retail,1+,전체,,,False,False,43530.0,,설도,,46164.28571428572,43890.0
2024-12-23,kamis_retail,1+,전체,,,False,False,43750.0,,설도,,45664.28571428572,43941.0
2024-12-24,kamis_retail,1+,전체,,,False,False,43650.0,,설도,,45191.42857142857,43990.333333333336
2024-12-25,kamis_retail,1+,전체,,,False,False,43630.0,,설도,,44677.142857142855,44035.666666666664
2024-12-26,kamis_retail,1+,전체,,,False,False,43510.0,,설도,,44154.28571428572,44067.0
2024-12-27,kamis_retail,1+,전체,,,False,False,47910.0,,설도,,44250.0,44246.333333333336
2024-12-28,kamis_retail,1+,전체,,,False,False,45480.0,,설도,,44494.28571428572,44347.0
2024-12-29,kamis_retail,1+,전체,,,False,False,44860.0,,설도,,44684.28571428572,44348.333333333336
2024-12-30,kamis_retail,1+,전체,,,False,False,44840.0,,설도,,44840.0,44405.0
2024-12-31,kamis_retail,1+,전체,,,False,False,44250.0,,설도,,44925.71428571428,44438.333333333336
2025-01-01,kamis_retail,1+,전체,,,False,False,44340.0,,설도,,45027.142857142855,44478.333333333336
2025-01-02,kamis_retail,1+,전체,,,False,False,44290.0,,설도,,45138.57142857143,44456.666666666664
2025-01-03,kamis_retail,1+,전체,,,False,False,47290.0,,설도,,45050.0,44534.666666666664
2025-01-04,kamis_retail,1+,전체,,,False,False,44580.0,,설도,,44921.42857142857,44516.333333333336
2025-01-05,kamis_retail,1+,전체,,,False,False,44770.0,,설도,,44908.57142857143,44498.666666666664
2025-01-06,kamis_retail,1+,전체,,,False,False,44830.0,,설도,,44907.142857142855,44632.333333333336
2025-01-07,kamis_retail,1+,전체,,,False,False,47390.0,,설도,,45355.71428571428,44856.333333333336
2025-01-08,kamis_retail,1+,전체,,,False,False,47320.0,,설도,,45781.42857142857,45068.0
2025-01-09,kamis_retail,1+,전체,,,False,False,47320.0,,설도,,46214.28571428572,45278.0
2025-01-10,kamis_retail,1+,전체,,,False,False,47790.0,,설도,,46285.71428571428,45509.333333333336
2025-01-11,kamis_retail,1+,전체,,,False,False,43430.0,,설도,,46121.42857142857,45594.0
2025-01-12,kamis_retail,1+,전체,,,False,False,43460.0,,설도,,45934.28571428572,45546.333333333336
2025-01-13,kamis_retail,1+,전체,,,False,False,43560.0,,설도,,45752.857142857145,45422.666666666664
2025-01-14,kamis_retail,1+,전체,,,False,False,43930.0,,설도,,45258.57142857143,45311.0
2025-01-15,kamis_retail,1+,전체,,,False,False,43840.0,,설도,,44761.42857142857,45197.333333333336
2025-01-16,kamis_retail,1+,전체,,,False,False,43760.0,,설도,,44252.857142857145,45090.666666666664
2025-01-17,kamis_retail,1+,전체,,,False,False,47510.0,,설도,,44212.857142857145,45100.0
2025-01-18,kamis_retail,1+,전체,,,False,False,42640.0,,설도,,44100.0,44949.0
2025-01-19,kamis_retail,1+,전체,,,False,False,41930.0,,설도,,43881.42857142857,44772.0
2025-01-20,kamis_retail,1+,전체,,,False,False,42000.0,,설도,,43658.57142857143,44713.0
2025-01-21,kamis_retail,1+,전체,,,False,False,41900.0,,설도,,43368.57142857143,44658.666666666664
2025-01-22,kamis_retail,1+,전체,,,False,False,41870.0,,설도,,43087.142857142855,44596.0
2025-01-23,kamis_retail,1+,전체,,,False,False,41750.0,,설도,,42800.0,44532.666666666664
2025-01-24,kamis_retail,1+,전체,,,False,False,42230.0,,설도,,42045.71428571428,44486.0
2025-01-25,kamis_retail,1+,전체,,,False,False,44440.0,,설도,,42302.857142857145,44517.0
2025-01-26,kamis_retail,1+,전체,,,False,False,44400.0,,설도,,42655.71428571428,44400.0
2025-01-27,kamis_retail,1+,전체,,,False,False,44520.0,,설도,,43015.71428571428,44368.0
2025-01-28,kamis_retail,1+,전체,,,False,False,44490.0,,설도,,43385.71428571428,44355.666666666664
2025-01-29,kamis_retail,1+,전체,,,False,False,44550.0,,설도,,43768.57142857143,44346.0
2025-01-30,kamis_retail,1+,전체,,,False,False,44490.0,,설도,,44160.0,44354.0
2025-01-31,kamis_retail,1+,전체,,,False,False,47030.0,,설도,,44845.71428571428,44443.666666666664
2025-02-01,kamis_retail,1+,전체,,,False,False,47200.0,,설도,,45240.0,44540.666666666664
2025-02-02,kamis_retail,1+,전체,,,False,False,46210.0,,설도,,45498.57142857143,44504.666666666664
2025-02-03,kamis_retail,1+,전체,,,False,False,45900.0,,설도,,45695.71428571428,44548.666666666664
2025-02-04,kamis_retail,1+,전체,,,False,False,44580.0,,설도,,45708.57142857143,44542.333333333336
2025-02-05,kamis_retail,1+,전체,,,False,False,45830.0,,설도,,45891.42857142857,44575.666666666664
2025-02-06,kamis_retail,1+,전체,,,False,False,45710.0,,설도,,46065.71428571428,44519.666666666664
2025-02-07,kamis_retail,1+,전체,,,False,False,47260.0,,설도,,46098.57142857143,44517.666666666664
2025-02-08,kamis_retail,1+,전체,,,False,False,47080.0,,설도,,46081.42857142857,44509.666666666664
2025-02-09,kamis_retail,1+,전체,,,False,False,47130.0,,설도,,46212.857142857145,44487.666666666664
2025-02-10,kamis_retail,1+,전체,,,False,False,47100.0,,설도,,46384.28571428572,44610.0
2025-02-11,kamis_retail,1+,전체,,,False,False,44570.0,,설도,,46382.857142857145,44647.0
2025-02-12,kamis_retail,1+,전체,,,False,False,44660.0,,설도,,46215.71428571428,44683.666666666664
2025-02-13,kamis_retail,1+,전체,,,False,False,44710.0,,설도,,46072.857142857145,44709.666666666664
2025-02-14,kamis_retail,1+,전체,,,False,False,47400.0,,설도,,46092.857142857145,44828.333333333336
2025-02-15,kamis_retail,1+,전체,,,False,False,44760.0,,설도,,45761.42857142857,44861.666666666664
2025-02-16,kamis_retail,1+,전체,,,False,False,44930.0,,설도,,45447.142857142855,44775.666666666664
2025-02-17,kamis_retail,1+,전체,,,False,False,43140.0,,설도,,44881.42857142857,44792.333333333336
2025-02-18,kamis_retail,1+,전체,,,False,False,43940.0,,설도,,44791.42857142857,44859.333333333336
2025-02-19,kamis_retail,1+,전체,,,False,False,43940.0,,설도,,44688.57142857143,44924.0
2025-02-20,kamis_retail,1+,전체,,,False,False,43830.0,,설도,,44562.857142857145,44988.333333333336
2025-02-21,kamis_retail,1+,전체,,,False,False,47200.0,,설도,,44534.28571428572,45166.0
2025-02-22,kamis_retail,1+,전체,,,False,False,44530.0,,설도,,44501.42857142857,45258.666666666664
2025-02-23,kamis_retail,1+,전체,,,False,False,44630.0,,설도,,44458.57142857143,45338.666666666664
2025-02-24,kamis_retail,1+,전체,,,False,False,44880.0,,설도,,44707.142857142855,45353.333333333336
2025-02-25,kamis_retail,1+,전체,,,False,False,44420.0,,설도,,44775.71428571428,45354.0
2025-02-26,kamis_retail,1+,전체,,,False,False,44480.0,,설도,,44852.857142857145,45352.666666666664
2025-02-27,kamis_retail,1+,전체,,,False,False,44450.0,,설도,,44941.42857142857,45351.333333333336
2025-02-28,kamis_retail,1+,전체,,,False,False,44450.0,,설도,,44548.57142857143,45348.0
2025-03-01,kamis_retail,1+,전체,,,False,False,43470.0,,설도,,44397.142857142855,45314.0
2025-03-02,kamis_retail,1+,전체,,,False,False,43510.0,,설도,,44237.142857142855,45196.666666666664
2025-03-03,kamis_retail,1+,전체,,,False,False,43610.0,,설도,,44055.71428571428,45077.0
2025-03-04,kamis_retail,1+,전체,,,False,False,43470.0,,설도,,43920.0,44985.666666666664
2025-03-05,kamis_retail,1+,전체,,,False,False,43240.0,,설도,,43742.857142857145,44897.0
2025-03-06,kamis_retail,1+,전체,,,False,False,43270.0,,설도,,43574.28571428572,44853.333333333336
2025-03-07,kamis_retail,1+,전체,,,False,False,46860.0,,설도,,43918.57142857143,44887.666666666664
2025-03-08,kamis_retail,1+,전체,,,False,False,43700.0,,설도,,43951.42857142857,44820.666666666664
2025-03-09,kamis_retail,1+,전체,,,False,False,43860.0,,설도,,44001.42857142857,44707.333333333336
2025-03-10,kamis_retail,1+,전체,,,False,False,43870.0,,설도,,44038.57142857143,44600.333333333336
2025-03-11,kamis_retail,1+,전체,,,False,False,43940.0,,설도,,44105.71428571428,44494.0
2025-03-12,kamis_retail,1+,전체,,,False,False,43750.0,,설도,,44178.57142857143,44382.333333333336
2025-03-13,kamis_retail,1+,전체,,,False,False,43820.0,,설도,,44257.142857142855,44357.333333333336
2025-03-14,kamis_retail,1+,전체,,,False,False,46920.0,,설도,,44265.71428571428,44432.666666666664
2025-03-15,kamis_retail,1+,전체,,,False,False,43840.0,,설도,,44285.71428571428,44403.666666666664
2025-03-16,kamis_retail,1+,전체,,,False,False,43880.0,,설도,,44288.57142857143,44286.333333333336
2025-03-17,kamis_retail,1+,전체,,,False,False,43880.0,,설도,,44290.0,44257.0
2025-03-18,kamis_retail,1+,전체,,,False,False,43690.0,,설도,,44254.28571428572,44215.666666666664
2025-03-19,kamis_retail,1+,전체,,,False,False,43720.0,,설도,,44250.0,44235.0
2025-03-20,kamis_retail,1+,전체,,,False,False,43830.0,,설도,,44251.42857142857,44231.333333333336
2025-03-21,kamis_retail,1+,전체,,,False,False,47220.0,,설도,,44294.28571428572,44340.666666666664
2025-03-22,kamis_retail,1+,전체,,,False,False,43630.0,,설도,,44264.28571428572,44334.0
2025-03-23,kamis_retail,1+,전체,,,False,False,43580.0,,설도,,44221.42857142857,44213.333333333336
2025-03-24,kamis_retail,1+,전체,,,False,False,43640.0,,설도,,44187.142857142855,44183.666666666664
2025-03-25,kamis_retail,1+,전체,,,False,False,43690.0,,설도,,44187.142857142855,44152.333333333336
2025-03-26,kamis_retail,1+,전체,,,False,False,43350.0,,설도,,44134.28571428572,44101.333333333336
2025-03-27,kamis_retail,1+,전체,,,False,False,43390.0,,설도,,44071.42857142857,44067.0
2025-03-28,kamis_retail,1+,전체,,,False,False,46590.0,,설도,,43981.42857142857,44137.333333333336
2025-03-29,kamis_retail,1+,전체,,,False,False,47890.0,,설도,,44590.0,44252.0
2025-03-30,kamis_retail,1+,전체,,,False,False,47920.0,,설도,,45210.0,44367.666666666664
2025-03-31,kamis_retail,1+,전체,,,False,False,48150.0,,설도,,45854.28571428572,44523.666666666664
2025-04-01,kamis_retail,1+,전체,,,False,False,48310.0,,설도,,46514.28571428572,44683.666666666664
2025-04-02,kamis_retail,1+,전체,,,False,False,48310.0,,설도,,47222.857142857145,44840.333333333336
2025-04-03,kamis_retail,1+,전체,,,False,False,48250.0,,설도,,47917.142857142855,44999.666666666664
2025-04-04,kamis_retail,1+,전체,,,False,False,48630.0,,설도,,48208.57142857143,45179.333333333336
2025-04-05,kamis_retail,1+,전체,,,False,False,42550.0,,설도,,47445.71428571428,45155.333333333336
2025-04-06,kamis_retail,1+,전체,,,False,False,42210.0,,설도,,46630.0,45000.333333333336
2025-04-07,kamis_retail,1+,전체,,,False,False,42290.0,,설도,,45792.857142857145,44953.333333333336
2025-04-08,kamis_retail,1+,전체,,,False,False,43540.0,,설도,,45111.42857142857,44942.666666666664
2025-04-09,kamis_retail,1+,전체,,,False,False,43130.0,,설도,,44371.42857142857,44918.0
2025-04-10,kamis_retail,1+,전체,,,False,False,43240.0,,설도,,43655.71428571428,44894.666666666664
2025-04-11,kamis_retail,1+,전체,,,False,False,43150.0,,설도,,42872.857142857145,44874.666666666664
2025-04-12,kamis_retail,1+,전체,,,False,False,43130.0,,설도,,42955.71428571428,44851.666666666664
2025-04-13,kamis_retail,1+,전체,,,False,False,43240.0,,설도,,43102.857142857145,44729.0
2025-04-14,kamis_retail,1+,전체,,,False,False,43420.0,,설도,,43264.28571428572,44715.0
2025-04-15,kamis_retail,1+,전체,,,False,False,43480.0,,설도,,43255.71428571428,44701.666666666664
2025-04-16,kamis_retail,1+,전체,,,False,False,43460.0,,설도,,43302.857142857145,44687.666666666664
2025-04-17,kamis_retail,1+,전체,,,False,False,43240.0,,설도,,43302.857142857145,44672.666666666664
2025-04-18,kamis_retail,1+,전체,,,False,False,46830.0,,설도,,43828.57142857143,44776.333333333336
2025-04-19,kamis_retail,1+,전체,,,False,False,43500.0,,설도,,43881.42857142857,44765.333333333336
2025-04-20,kamis_retail,1+,전체,,,False,False,43820.0,,설도,,43964.28571428572,44652.0
2025-04-21,kamis_retail,1+,전체,,,False,False,40510.0,,설도,,43548.57142857143,44548.0
2025-04-22,kamis_retail,1+,전체,,,False,False,40480.0,,설도,,43120.0,44444.666666666664
2025-04-23,kamis_retail,1+,전체,,,False,False,40270.0,,설도,,42664.28571428572,44332.333333333336
2025-04-24,kamis_retail,1+,전체,,,False,False,40150.0,,설도,,42222.857142857145,44214.333333333336
2025-04-25,kamis_retail,1+,전체,,,False,False,39790.0,,설도,,41217.142857142855,44095.666666666664
2025-04-26,kamis_retail,1+,전체,,,False,False,43230.0,,설도,,41178.57142857143,44090.333333333336
2025-04-27,kamis_retail,1+,전체,,,False,False,43100.0,,설도,,41075.71428571428,43974.0
2025-04-28,kamis_retail,1+,전체,,,False,False,43200.0,,설도,,41460.0,43817.666666666664
2025-04-29,kamis_retail,1+,전체,,,False,False,43180.0,,설도,,41845.71428571428,43659.666666666664
2025-04-30,kamis_retail,1+,전체,,,False,False,43240.0,,설도,,42270.0,43496.0
2025-05-01,kamis_retail,1+,전체,,,False,False,43270.0,,설도,,42715.71428571428,43328.0
2025-05-02,kamis_retail,1+,전체,,,False,False,46810.0,,설도,,43718.57142857143,43278.0
2025-05-03,kamis_retail,1+,전체,,,False,False,44690.0,,설도,,43927.142857142855,43159.333333333336
2025-05-04,kamis_retail,1+,전체,,,False,False,44550.0,,설도,,44134.28571428572,43023.333333333336
2025-05-05,kamis_retail,1+,전체,,,False,False,44830.0,,설도,,44367.142857142855,43099.333333333336
2025-05-06,kamis_retail,1+,전체,,,False,False,45240.0,,설도,,44661.42857142857,43200.333333333336
2025-05-07,kamis_retail,1+,전체,,,False,False,45270.0,,설도,,44951.42857142857,43299.666666666664
2025-05-08,kamis_retail,1+,전체,,,False,False,50770.0,,설도,,46022.857142857145,43540.666666666664
2025-05-09,kamis_retail,1+,전체,,,False,False,50940.0,,설도,,46612.857142857145,43801.0
2025-05-10,kamis_retail,1+,전체,,,False,False,44600.0,,설도,,46600.0,43846.333333333336
2025-05-11,kamis_retail,1+,전체,,,False,False,44200.0,,설도,,46550.0,43881.333333333336
2025-05-12,kamis_retail,1+,전체,,,False,False,44080.0,,설도,,46442.857142857145,43913.0
2025-05-13,kamis_retail,1+,전체,,,False,False,43660.0,,설도,,46217.142857142855,43927.0
2025-05-14,kamis_retail,1+,전체,,,False,False,43590.0,,설도,,45977.142857142855,43932.666666666664
2025-05-15,kamis_retail,1+,전체,,,False,False,43460.0,,설도,,44932.857142857145,43932.0
2025-05-16,kamis_retail,1+,전체,,,False,False,44110.0,,설도,,43957.142857142855,43953.666666666664
2025-05-17,kamis_retail,1+,전체,,,False,False,47160.0,,설도,,44322.857142857145,44084.333333333336
2025-05-18,kamis_retail,1+,전체,,,False,False,40050.0,,설도,,43730.0,43858.333333333336
2025-05-19,kamis_retail,1+,전체,,,False,False,47010.0,,설도,,44148.57142857143,43975.333333333336
2025-05-20,kamis_retail,1+,전체,,,False,False,47260.0,,설도,,44662.857142857145,44090.0
2025-05-21,kamis_retail,1+,전체,,,False,False,47330.0,,설도,,45197.142857142855,44317.333333333336
2025-05-22,kamis_retail,1+,전체,,,False,False,47470.0,,설도,,45770.0,44550.333333333336
2025-05-23,kamis_retail,1+,전체,,,False,False,47580.0,,설도,,46265.71428571428,44794.0
2025-05-24,kamis_retail,1+,전체,,,False,False,40380.0,,설도,,45297.142857142855,44801.666666666664
2025-05-25,kamis_retail,1+,전체,,,False,False,40070.0,,설도,,45300.0,44811.0
2025-05-26,kamis_retail,1+,전체,,,False,False,40380.0,,설도,,44352.857142857145,44716.0
2025-05-27,kamis_retail,1+,전체,,,False,False,40070.0,,설도,,43325.71428571428,44615.0
2025-05-28,kamis_retail,1+,전체,,,False,False,40050.0,,설도,,42285.71428571428,44510.0
2025-05-29,kamis_retail,1+,전체,,,False,False,39840.0,,설도,,41195.71428571428,44398.666666666664
2025-05-30,kamis_retail,1+,전체,,,False,False,39310.0,,설도,,40014.28571428572,44267.666666666664
2025-05-31,kamis_retail,1+,전체,,,False,False,39540.0,,설도,,39894.28571428572,44143.333333333336
2025-06-01,kamis_retail,1+,전체,,,False,False,39210.0,,설도,,39771.42857142857,43890.0
2025-06-02,kamis_retail,1+,전체,,,False,False,42860.0,,설도,,40125.71428571428,43829.0
2025-06-03,kamis_retail,1+,전체,,,False,False,42830.0,,설도,,40520.0,43771.666666666664
2025-06-04,kamis_retail,1+,전체,,,False,False,42830.0,,설도,,40917.142857142855,43705.0
2025-06-05,kamis_retail,1+,전체,,,False,False,42780.0,,설도,,41337.142857142855,43623.0
2025-06-06,kamis_retail,1+,전체,,,False,False,41960.0,,설도,,41715.71428571428,43512.666666666664
