date,source,grade,sex,market_code,market_name,is_national_total,is_regional_total,price_won_per_kg,head_count
2022-10-11,ekape_auction,1+,전체,City,수도권(권역),False,True,20481,2356
2022-10-11,ekape_auction,1+,전체,East,영남권(권역),False,True,20684,2348
2022-10-11,ekape_auction,1+,전체,Tot,전국(전체),True,False,20681,8894
2022-10-11,ekape_auction,1+,전체,West,호남권(권역),False,True,19674,138
2022-10-11,ekape_auction,1,전체,0202,부경축공,False,False,18382,1711
2022-10-11,ekape_auction,1,전체,0302,협신식품,False,False,17233,572
2022-10-11,ekape_auction,1,전체,0320,도드람,False,False,18326,821
2022-10-11,ekape_auction,1,전체,0323,농협부천,False,False,18211,828
2022-10-11,ekape_auction,1,전체,0513,농협음성,False,False,18913,2525
2022-10-11,ekape_auction,1,전체,0613,관성,False,False,18097,186
2022-10-11,ekape_auction,1,전체,0616,농협포크빌,False,False,18692,1130
2022-10-11,ekape_auction,1,전체,0809,농협나주,False,False,16782,170
2022-10-11,ekape_auction,1,전체,0905,농협고령,False,False,18175,501
2022-10-11,ekape_auction,1,전체,1015,창녕축공,False,False,18430,200
2022-10-11,ekape_auction,1,전체,1201,신흥산업,False,False,16751,42
2022-10-11,ekape_auction,1,전체,1301,삼성식품,False,False,12444,62
2022-10-11,ekape_auction,1,전체,Center,Center,False,False,18814,3841
2022-10-11,ekape_auction,1,전체,City,수도권(권역),False,True,17826,2283
2022-10-11,ekape_auction,1,전체,East,영남권(권역),False,True,18307,2454
2022-10-11,ekape_auction,1,전체,Tot,전국(전체),True,False,18380,8748
2022-10-11,ekape_auction,1,전체,West,호남권(권역),False,True,16782,170
2022-10-11,ekape_auction,2,전체,0202,부경축공,False,False,14122,1886
2022-10-11,ekape_auction,2,전체,0302,협신식품,False,False,10987,1334
2022-10-11,ekape_auction,2,전체,0320,도드람,False,False,13986,707
2022-10-11,ekape_auction,2,전체,0323,농협부천,False,False,13367,925
2022-10-11,ekape_auction,2,전체,0513,농협음성,False,False,14778,1343
2022-10-11,ekape_auction,2,전체,0613,관성,False,False,12910,361
2022-10-11,ekape_auction,2,전체,0616,농협포크빌,False,False,13999,772
2022-10-11,ekape_auction,2,전체,0809,농협나주,False,False,13317,243
2022-10-11,ekape_auction,2,전체,0905,농협고령,False,False,12020,289
2022-10-11,ekape_auction,2,전체,1015,창녕축공,False,False,13332,170
2022-10-11,ekape_auction,2,전체,1101,제주축협,False,False,8500,1
2022-10-11,ekape_auction,2,전체,1201,신흥산업,False,False,11126,65
2022-10-11,ekape_auction,2,전체,1301,삼성식품,False,False,10570,300
2022-10-11,ekape_auction,2,전체,Center,Center,False,False,14290,2476
2022-10-11,ekape_auction,2,전체,City,수도권(권역),False,True,12189,3266
2022-10-11,ekape_auction,2,전체,East,영남권(권역),False,True,13684,2410
2022-10-11,ekape_auction,2,전체,Tot,전국(전체),True,False,13233,8396
2022-10-11,ekape_auction,2,전체,West,호남권(권역),False,True,13317,243
2022-10-11,ekape_auction,3,전체,0202,부경축공,False,False,9653,1281
2022-10-11,ekape_auction,3,전체,0302,협신식품,False,False,8424,1006
2022-10-11,ekape_auction,3,전체,0320,도드람,False,False,8970,870
2022-10-11,ekape_auction,3,전체,0323,농협부천,False,False,9040,706
2022-10-11,ekape_auction,3,전체,0513,농협음성,False,False,9868,545
2022-10-11,ekape_auction,3,전체,0613,관성,False,False,7742,499
2022-10-11,ekape_auction,3,전체,0616,농협포크빌,False,False,9171,460
2022-10-11,ekape_auction,3,전체,0809,농협나주,False,False,9123,226
2022-10-11,ekape_auction,3,전체,0905,농협고령,False,False,7919,117
2022-10-11,ekape_auction,3,전체,1015,창녕축공,False,False,7632,277
2022-10-11,ekape_auction,3,전체,1101,제주축협,False,False,8488,2
2022-10-11,ekape_auction,3,전체,1201,신흥산업,False,False,8896,31
2022-10-11,ekape_auction,3,전체,1301,삼성식품,False,False,8627,342
2022-10-11,ekape_auction,3,전체,Center,Center,False,False,8978,1504
2022-10-11,ekape_auction,3,전체,City,수도권(권역),False,True,8749,2924
2022-10-11,ekape_auction,3,전체,East,영남권(권역),False,True,9193,1706
2022-10-11,ekape_auction,3,전체,Tot,전국(전체),True,False,8925,6362
2022-10-11,ekape_auction,3,전체,West,호남권(권역),False,True,9123,226
2022-10-11,ekape_auction,A,전체,0202,부경축공,False,False,18907,1434
2022-10-11,ekape_auction,A,전체,0302,협신식품,False,False,18887,670
2022-10-11,ekape_auction,A,전체,0320,도드람,False,False,19617,866
2022-10-11,ekape_auction,A,전체,0323,농협부천,False,False,19191,1100
2022-10-11,ekape_auction,A,전체,0513,농협음성,False,False,21628,4572
2022-10-11,ekape_auction,A,전체,0613,관성,False,False,17214,228
2022-10-11,ekape_auction,A,전체,0616,농협포크빌,False,False,20566,1032
2022-10-11,ekape_auction,A,전체,0809,농협나주,False,False,17201,230
2022-10-11,ekape_auction,A,전체,0905,농협고령,False,False,22247,603
2022-10-11,ekape_auction,A,전체,1015,창녕축공,False,False,19971,205
2022-10-11,ekape_auction,A,전체,1101,제주축협,False,False,15849,2
2022-10-11,ekape_auction,A,전체,1201,신흥산업,False,False,16240,44
2022-10-11,ekape_auction,A,전체,1301,삼성식품,False,False,10679,79
2022-10-11,ekape_auction,A,전체,Center,Center,False,False,21294,5832
2022-10-11,ekape_auction,A,전체,City,수도권(권역),False,True,19007,2715
2022-10-11,ekape_auction,A,전체,East,영남권(권역),False,True,19947,2286
2022-10-11,ekape_auction,A,전체,Tot,전국(전체),True,False,20395,11065
2022-10-11,ekape_auction,A,전체,West,호남권(권역),False,True,17201,230
2022-10-11,ekape_auction,B,전체,0202,부경축공,False,False,17731,4234
2022-10-11,ekape_auction,B,전체,0302,협신식품,False,False,15219,2437
2022-10-11,ekape_auction,B,전체,0320,도드람,False,False,17172,1998
2022-10-11,ekape_auction,B,전체,0323,농협부천,False,False,17671,2228
2022-10-11,ekape_auction,B,전체,0513,농협음성,False,False,19991,5126
2022-10-11,ekape_auction,B,전체,0613,관성,False,False,12931,787
2022-10-11,ekape_auction,B,전체,0616,농협포크빌,False,False,18207,2241
2022-10-11,ekape_auction,B,전체,0809,농협나주,False,False,15112,540
2022-10-11,ekape_auction,B,전체,0905,농협고령,False,False,19420,1342
2022-10-11,ekape_auction,B,전체,1015,창녕축공,False,False,16586,531
2022-10-11,ekape_auction,B,전체,1101,제주축협,False,False,8500,1
2022-10-11,ekape_auction,B,전체,1201,신흥산업,False,False,14036,123
2022-10-11,ekape_auction,B,전체,1301,삼성식품,False,False,10247,482
2022-10-11,ekape_auction,B,전체,Center,Center,False,False,18976,8154
2022-10-11,ekape_auction,B,전체,City,수도권(권역),False,True,16164,7145
2022-10-11,ekape_auction,B,전체,East,영남권(권역),False,True,17979,6230
2022-10-11,ekape_auction,B,전체,Tot,전국(전체),True,False,17706,22070
2022-10-11,ekape_auction,B,전체,West,호남권(권역),False,True,15112,540
2022-10-11,ekape_auction,C,전체,0202,부경축공,False,False,16888,1921
2022-10-11,ekape_auction,C,전체,0302,협신식품,False,False,12753,1146
2022-10-11,ekape_auction,C,전체,0320,도드람,False,False,15378,936
2022-10-11,ekape_auction,C,전체,0323,농협부천,False,False,16725,1021
2022-10-11,ekape_auction,C,전체,0513,농협음성,False,False,18542,1501
2022-10-11,ekape_auction,C,전체,0613,관성,False,False,13862,255
2022-10-11,ekape_auction,C,전체,0616,농협포크빌,False,False,16635,767
2022-10-11,ekape_auction,C,전체,0809,농협나주,False,False,14592,133
2022-10-11,ekape_auction,C,전체,0905,농협고령,False,False,17848,475
2022-10-11,ekape_auction,C,전체,1015,창녕축공,False,False,14662,250
2022-10-11,ekape_auction,C,전체,1101,제주축협,False,False,7100,1
2022-10-11,ekape_auction,C,전체,1201,신흥산업,False,False,16394,18
2022-10-11,ekape_auction,C,전체,1301,삼성식품,False,False,9793,180
2022-10-11,ekape_auction,C,전체,Center,Center,False,False,17588,2523
2022-10-11,ekape_auction,C,전체,City,수도권(권역),False,True,14550,3283
2022-10-11,ekape_auction,C,전체,East,영남권(권역),False,True,16895,2664
2022-10-11,ekape_auction,C,전체,Tot,전국(전체),True,False,16173,8604
2022-10-11,ekape_auction,C,전체,West,호남권(권역),False,True,14592,133
2022-11-10,ekape_auction,1++,전체,0202,부경축공,False,False,23922,1528
2022-11-10,ekape_auction,1++,전체,0302,협신식품,False,False,22297,968
2022-11-10,ekape_auction,1++,전체,0320,도드람,False,False,23103,758
2022-11-10,ekape_auction,1++,전체,0323,농협부천,False,False,22091,1307
2022-11-10,ekape_auction,1++,전체,0513,농협음성,False,False,23071,4403
2022-11-10,ekape_auction,1++,전체,0613,관성,False,False,23176,31
2022-11-10,ekape_auction,1++,전체,0616,농협포크빌,False,False,23084,792
2022-11-10,ekape_auction,1++,전체,0809,농협나주,False,False,20233,145
2022-11-10,ekape_auction,1++,전체,0905,농협고령,False,False,21952,1121
2022-11-10,ekape_auction,1++,전체,1015,창녕축공,False,False,23125,184
2022-11-10,ekape_auction,1++,전체,1201,신흥산업,False,False,19782,23
2022-11-10,ekape_auction,1++,전체,1301,삼성식품,False,False,15720,16
2022-11-10,ekape_auction,1++,전체,Center,Center,False,False,23073,5226
2022-11-10,ekape_auction,1++,전체,City,수도권(권역),False,True,22374,3049
2022-11-10,ekape_auction,1++,전체,East,영남권(권역),False,True,23011,2856
2022-11-10,ekape_auction,1++,전체,Tot,전국(전체),True,False,22836,11276
2022-11-10,ekape_auction,1++,전체,West,호남권(권역),False,True,20233,145
2022-11-10,ekape_auction,D,전체,0202,부경축공,False,False,5744,301
2022-11-10,ekape_auction,D,전체,0302,협신식품,False,False,6109,130
2022-11-10,ekape_auction,D,전체,0320,도드람,False,False,6276,349
2022-11-10,ekape_auction,D,전체,0323,농협부천,False,False,6714,167
2022-11-10,ekape_auction,D,전체,0513,농협음성,False,False,5907,66
2022-11-10,ekape_auction,D,전체,0613,관성,False,False,6243,330
2022-11-10,ekape_auction,D,전체,0616,농협포크빌,False,False,5130,73
2022-11-10,ekape_auction,D,전체,0809,농협나주,False,False,5579,74
2022-11-10,ekape_auction,D,전체,0905,농협고령,False,False,4541,8
2022-11-10,ekape_auction,D,전체,1015,창녕축공,False,False,5663,134
2022-11-10,ekape_auction,D,전체,1301,삼성식품,False,False,6881,97
2022-11-10,ekape_auction,D,전체,Center,Center,False,False,6039,469
2022-11-10,ekape_auction,D,전체,City,수도권(권역),False,True,6433,743
2022-11-10,ekape_auction,D,전체,East,영남권(권역),False,True,5705,443
2022-11-10,ekape_auction,D,전체,Tot,전국(전체),True,False,6116,1729
2022-11-10,ekape_auction,D,전체,West,호남권(권역),False,True,5579,74
2022-11-10,ekape_auction,결함제외,전체,0202,부경축공,False,False,17082,7943
2022-11-10,ekape_auction,결함제외,전체,0302,협신식품,False,False,15099,5380
2022-11-10,ekape_auction,결함제외,전체,0320,도드람,False,False,16074,4814
2022-11-10,ekape_auction,결함제외,전체,0323,농협부천,False,False,17240,5363
2022-11-10,ekape_auction,결함제외,전체,0513,농협음성,False,False,19509,12831
2022-11-10,ekape_auction,결함제외,전체,0613,관성,False,False,11512,1436
2022-11-10,ekape_auction,결함제외,전체,0616,농협포크빌,False,False,17624,4704
2022-11-10,ekape_auction,결함제외,전체,0809,농협나주,False,False,14792,1040
2022-11-10,ekape_auction,결함제외,전체,0905,농협고령,False,False,18938,3024
2022-11-10,ekape_auction,결함제외,전체,1015,창녕축공,False,False,15645,1137
2022-11-10,ekape_auction,결함제외,전체,1101,제주축협,False,False,7200,5
2022-11-10,ekape_auction,결함제외,전체,1201,신흥산업,False,False,13939,247
2022-11-10,ekape_auction,결함제외,전체,1301,삼성식품,False,False,10074,1076
2022-11-10,ekape_auction,결함제외,전체,Center,Center,False,False,18591,18971
2022-11-10,ekape_auction,결함제외,전체,City,수도권(권역),False,True,15731,16633
2022-11-10,ekape_auction,결함제외,전체,East,영남권(권역),False,True,17419,12351
2022-11-10,ekape_auction,결함제외,전체,Tot,전국(전체),True,False,17266,49000
2022-11-10,ekape_auction,결함제외,전체,West,호남권(권역),False,True,14792,1040
2022-11-10,ekape_auction,등외제외,전체,0202,부경축공,False,False,17297,9411
2022-11-10,ekape_auction,등외제외,전체,0302,협신식품,False,False,15126,5448
2022-11-10,ekape_auction,등외제외,전체,0320,도드람,False,False,16483,4735
2022-11-10,ekape_auction,등외제외,전체,0323,농협부천,False,False,17169,5664
2022-11-10,ekape_auction,등외제외,전체,0513,농협음성,False,False,19492,13183
2022-11-10,ekape_auction,등외제외,전체,0613,관성,False,False,12449,1303
2022-11-10,ekape_auction,등외제외,전체,0616,농협포크빌,False,False,17625,4879
2022-11-10,ekape_auction,등외제외,전체,0809,농협나주,False,False,14952,1088
2022-11-10,ekape_auction,등외제외,전체,0905,농협고령,False,False,18702,3199
2022-11-10,ekape_auction,등외제외,전체,1015,창녕축공,False,False,16184,1103
2022-11-10,ekape_auction,등외제외,전체,1101,제주축협,False,False,7374,8
2022-11-10,ekape_auction,등외제외,전체,1201,신흥산업,False,False,13561,276
2022-11-10,ekape_auction,등외제외,전체,1301,삼성식품,False,False,10227,1080
2022-11-10,ekape_auction,등외제외,전체,Center,Center,False,False,18664,19365
2022-11-10,ekape_auction,등외제외,전체,City,수도권(권역),False,True,15852,16927
2022-11-10,ekape_auction,등외제외,전체,East,영남권(권역),False,True,17502,13989
2022-11-10,ekape_auction,등외제외,전체,Tot,전국(전체),True,False,17358,51377
2022-11-10,ekape_auction,등외제외,전체,West,호남권(권역),False,True,14952,1088
2022-11-10,ekape_auction,평균,전체,0202,부경축공,False,False,17059,9712
2022-11-10,ekape_auction,평균,전체,0302,협신식품,False,False,15001,5578
2022-11-10,ekape_auction,평균,전체,0320,도드람,False,False,15991,5084
2022-11-10,ekape_auction,평균,전체,0323,농협부천,False,False,16963,5831
2022-11-10,ekape_auction,평균,전체,0513,농협음성,False,False,19452,13249
2022-11-10,ekape_auction,평균,전체,0613,관성,False,False,11402,1633
2022-11-10,ekape_auction,평균,전체,0616,농협포크빌,False,False,17510,4952
2022-11-10,ekape_auction,평균,전체,0809,농협나주,False,False,14542,1162
2022-11-10,ekape_auction,평균,전체,0905,농협고령,False,False,18690,3207
2022-11-10,ekape_auction,평균,전체,1015,창녕축공,False,False,15442,1237
2022-11-10,ekape_auction,평균,전체,1101,제주축협,False,False,7374,8
2022-11-10,ekape_auction,평균,전체,1201,신흥산업,False,False,13561,276
2022-11-10,ekape_auction,평균,전체,1301,삼성식품,False,False,10038,1177
2022-11-10,ekape_auction,평균,전체,Center,Center,False,False,18473,19834
2022-11-10,ekape_auction,평균,전체,City,수도권(권역),False,True,15588,17670
2022-11-10,ekape_auction,평균,전체,East,영남권(권역),False,True,17278,14432
2022-11-10,ekape_auction,평균,전체,Tot,전국(전체),True,False,17121,53106
2022-11-10,ekape_auction,평균,전체,West,호남권(권역),False,True,14542,1162
2022-11-10,ekape_auction,1+,전체,0202,부경축공,False,False,20021,1835
2022-11-10,ekape_auction,1+,전체,0302,협신식품,False,False,19218,984
2022-11-10,ekape_auction,1+,전체,0320,도드람,False,False,19895,851
2022-11-10,ekape_auction,1+,전체,0323,농협부천,False,False,19516,1181
2022-11-10,ekape_auction,1+,전체,0513,농협음성,False,False,19785,3425
2022-11-10,ekape_auction,1+,전체,0613,관성,False,False,19842,96
2022-11-10,ekape_auction,1+,전체,0616,농협포크빌,False,False,20154,1073
2022-11-10,ekape_auction,1+,전체,0809,농협나주,False,False,17980,163
2022-11-10,ekape_auction,1+,전체,0905,농협고령,False,False,19842,830
2022-11-10,ekape_auction,1+,전체,1015,창녕축공,False,False,19939,196
2022-11-10,ekape_auction,1+,전체,1201,신흥산업,False,False,19062,36
2022-11-10,ekape_auction,1+,전체,1301,삼성식품,False,False,13370,39
2022-11-10,ekape_auction,1+,전체,Center,Center,False,False,19869,4594
2022-11-10,ekape_auction,1+,전체,City,수도권(권역),False,True,19440,3055
2022-11-10,ekape_auction,1+,전체,East,영남권(권역),False,True,19947,2897
2022-11-10,ekape_auction,1+,전체,Tot,전국(전체),True,False,19741,10709
2022-11-10,ekape_auction,1+,전체,West,호남권(권역),False,True,17980,163
2022-11-10,ekape_auction,1,전체,0202,부경축공,False,False,17782,2078
2022-11-10,ekape_auction,1,전체,0302,협신식품,False,False,16025,820
2022-11-10,ekape_auction,1,전체,0320,도드람,False,False,17675,935
2022-11-10,ekape_auction,1,전체,0323,농협부천,False,False,17384,1152
2022-11-10,ekape_auction,1,전체,0513,농협음성,False,False,17971,2792
2022-11-10,ekape_auction,1,전체,0613,관성,False,False,17760,184
2022-11-10,ekape_auction,1,전체,0616,농협포크빌,False,False,17846,1313
2022-11-10,ekape_auction,1,전체,0809,농협나주,False,False,16415,200
2022-11-10,ekape_auction,1,전체,0905,농협고령,False,False,17461,667
2022-11-10,ekape_auction,1,전체,1015,창녕축공,False,False,17849,200
2022-11-10,ekape_auction,1,전체,1201,신흥산업,False,False,15278,67
2022-11-10,ekape_auction,1,전체,1301,삼성식품,False,False,11921,123
2022-11-10,ekape_auction,1,전체,Center,Center,False,False,17926,4289
2022-11-10,ekape_auction,1,전체,City,수도권(권역),False,True,16854,3030
2022-11-10,ekape_auction,1,전체,East,영남권(권역),False,True,17645,3012
2022-11-10,ekape_auction,1,전체,Tot,전국(전체),True,False,17509,10531
2022-11-10,ekape_auction,1,전체,West,호남권(권역),False,True,16415,200
2022-11-10,ekape_auction,2,전체,0202,부경축공,False,False,13917,2254
2022-11-10,ekape_auction,2,전체,0302,협신식품,False,False,11124,1490
2022-11-10,ekape_auction,2,전체,0320,도드람,False,False,13950,924
2022-11-10,ekape_auction,2,전체,0323,농협부천,False,False,13275,1163
2022-11-10,ekape_auction,2,전체,0513,농협음성,False,False,14361,1795
2022-11-10,ekape_auction,2,전체,0613,관성,False,False,12906,366
2022-11-10,ekape_auction,2,전체,0616,농협포크빌,False,False,14027,1014
2022-11-10,ekape_auction,2,전체,0809,농협나주,False,False,12877,326
2022-11-10,ekape_auction,2,전체,0905,농협고령,False,False,11951,413
2022-11-10,ekape_auction,2,전체,1015,창녕축공,False,False,13509,192
2022-11-10,ekape_auction,2,전체,1101,제주축협,False,False,11583,2
2022-11-10,ekape_auction,2,전체,1201,신흥산업,False,False,11154,107
2022-11-10,ekape_auction,2,전체,1301,삼성식품,False,False,10586,440
2022-11-10,ekape_auction,2,전체,Center,Center,False,False,14106,3175
2022-11-10,ekape_auction,2,전체,City,수도권(권역),False,True,12253,4017
2022-11-10,ekape_auction,2,전체,East,영남권(권역),False,True,13457,2966
2022-11-10,ekape_auction,2,전체,Tot,전국(전체),True,False,13147,10486
2022-11-10,ekape_auction,2,전체,West,호남권(권역),False,True,12877,326
2022-11-10,ekape_auction,3,전체,0202,부경축공,False,False,9769,1716
2022-11-10,ekape_auction,3,전체,0302,협신식품,False,False,8562,1186
2022-11-10,ekape_auction,3,전체,0320,도드람,False,False,9168,1267
2022-11-10,ekape_auction,3,전체,0323,농협부천,False,False,8999,861
2022-11-10,ekape_auction,3,전체,0513,농협음성,False,False,10052,768
2022-11-10,ekape_auction,3,전체,0613,관성,False,False,8109,626
2022-11-10,ekape_auction,3,전체,0616,농협포크빌,False,False,9349,687
2022-11-10,ekape_auction,3,전체,0809,농협나주,False,False,9556,254
2022-11-10,ekape_auction,3,전체,0905,농협고령,False,False,7959,168
2022-11-10,ekape_auction,3,전체,1015,창녕축공,False,False,7806,331
2022-11-10,ekape_auction,3,전체,1101,제주축협,False,False,5909,6
2022-11-10,ekape_auction,3,전체,1201,신흥산업,False,False,8688,43
2022-11-10,ekape_auction,3,전체,1301,삼성식품,False,False,8815,462
2022-11-10,ekape_auction,3,전체,Center,Center,False,False,9257,2081
2022-11-10,ekape_auction,3,전체,City,수도권(권역),False,True,8888,3776
2022-11-10,ekape_auction,3,전체,East,영남권(권역),False,True,9312,2258
2022-11-10,ekape_auction,3,전체,Tot,전국(전체),True,False,9103,8375
2022-11-10,ekape_auction,3,전체,West,호남권(권역),False,True,9556,254
2022-11-10,ekape_auction,A,전체,0202,부경축공,False,False,18465,1994
2022-11-10,ekape_auction,A,전체,0302,협신식품,False,False,17988,854
2022-11-10,ekape_auction,A,전체,0320,도드람,False,False,18291,1171
2022-11-10,ekape_auction,A,전체,0323,농협부천,False,False,18730,1510
2022-11-10,ekape_auction,A,전체,0513,농협음성,False,False,20792,4973
2022-11-10,ekape_auction,A,전체,0613,관성,False,False,14488,168
2022-11-10,ekape_auction,A,전체,0616,농협포크빌,False,False,19268,1130
2022-11-10,ekape_auction,A,전체,0809,농협나주,False,False,15998,245
2022-11-10,ekape_auction,A,전체,0905,농협고령,False,False,20982,738
2022-11-10,ekape_auction,A,전체,1015,창녕축공,False,False,18206,223
2022-11-10,ekape_auction,A,전체,1201,신흥산업,False,False,14573,54
2022-11-10,ekape_auction,A,전체,1301,삼성식품,False,False,10525,125
2022-11-10,ekape_auction,A,전체,Center,Center,False,False,20386,6271
2022-11-10,ekape_auction,A,전체,City,수도권(권역),False,True,18144,3660
2022-11-10,ekape_auction,A,전체,East,영남권(권역),False,True,19076,3009
2022-11-10,ekape_auction,A,전체,Tot,전국(전체),True,False,19408,13185
2022-11-10,ekape_auction,A,전체,West,호남권(권역),False,True,15998,245
2022-11-10,ekape_auction,B,전체,0202,부경축공,False,False,17231,5058
2022-11-10,ekape_auction,B,전체,0302,협신식품,False,False,14902,3202
2022-11-10,ekape_auction,B,전체,0320,도드람,False,False,16274,2491
2022-11-10,ekape_auction,B,전체,0323,농협부천,False,False,17079,2896
2022-11-10,ekape_auction,B,전체,0513,농협음성,False,False,19123,6300
2022-11-10,ekape_auction,B,전체,0613,관성,False,False,11689,897
2022-11-10,ekape_auction,B,전체,0616,농협포크빌,False,False,17474,2780
2022-11-10,ekape_auction,B,전체,0809,농협나주,False,False,14440,630
2022-11-10,ekape_auction,B,전체,0905,농협고령,False,False,18299,1763
2022-11-10,ekape_auction,B,전체,1015,창녕축공,False,False,16250,589
2022-11-10,ekape_auction,B,전체,1101,제주축협,False,False,8747,4
2022-11-10,ekape_auction,B,전체,1201,신흥산업,False,False,13478,180
2022-11-10,ekape_auction,B,전체,1301,삼성식품,False,False,10349,672
2022-11-10,ekape_auction,B,전체,Center,Center,False,False,18163,9977
2022-11-10,ekape_auction,B,전체,City,수도권(권역),False,True,15589,9261
2022-11-10,ekape_auction,B,전체,East,영남권(권역),False,True,17343,7590
2022-11-10,ekape_auction,B,전체,Tot,전국(전체),True,False,16997,27462
2022-11-10,ekape_auction,B,전체,West,호남권(권역),False,True,14440,630
2022-11-10,ekape_auction,C,전체,0202,부경축공,False,False,16486,2359
2022-11-10,ekape_auction,C,전체,0302,협신식품,False,False,14032,1392
2022-11-10,ekape_auction,C,전체,0320,도드람,False,False,15037,1073
2022-11-10,ekape_auction,C,전체,0323,농협부천,False,False,15599,1258
2022-11-10,ekape_auction,C,전체,0513,농협음성,False,False,17570,1910
2022-11-10,ekape_auction,C,전체,0613,관성,False,False,13586,238
2022-11-10,ekape_auction,C,전체,0616,농협포크빌,False,False,16192,969
2022-11-10,ekape_auction,C,전체,0809,농협나주,False,False,15151,213
2022-11-10,ekape_auction,C,전체,0905,농협고령,False,False,17400,698
2022-11-10,ekape_auction,C,전체,1015,창녕축공,False,False,14385,291
2022-11-10,ekape_auction,C,전체,1101,제주축협,False,False,5896,4
2022-11-10,ekape_auction,C,전체,1201,신흥산업,False,False,12707,42
2022-11-10,ekape_auction,C,전체,1301,삼성식품,False,False,9827,283
2022-11-10,ekape_auction,C,전체,Center,Center,False,False,16913,3117
2022-11-10,ekape_auction,C,전체,City,수도권(권역),False,True,14479,4006
2022-11-10,ekape_auction,C,전체,East,영남권(권역),False,True,16492,3390
2022-11-10,ekape_auction,C,전체,Tot,전국(전체),True,False,15834,10730
2022-11-10,ekape_auction,C,전체,West,호남권(권역),False,True,15151,213
2022-12-10,ekape_auction,1++,전체,0202,부경축공,False,False,22720,1410
2022-12-10,ekape_auction,1++,전체,0302,협신식품,False,False,21153,1048
2022-12-10,ekape_auction,1++,전체,0320,도드람,False,False,21683,652
2022-12-10,ekape_auction,1++,전체,0323,농협부천,False,False,20811,1264
2022-12-10,ekape_auction,1++,전체,0513,농협음성,False,False,21719,4404
2022-12-10,ekape_auction,1++,전체,0613,관성,False,False,22430,77
2022-12-10,ekape_auction,1++,전체,0616,농협포크빌,False,False,22463,762
2022-12-10,ekape_auction,1++,전체,0809,농협나주,False,False,18956,122
2022-12-10,ekape_auction,1++,전체,0905,농협고령,False,False,20922,1017
2022-12-10,ekape_auction,1++,전체,1015,창녕축공,False,False,21835,205
2022-12-10,ekape_auction,1++,전체,1201,신흥산업,False,False,22129,20
2022-12-10,ekape_auction,1++,전체,1301,삼성식품,False,False,14909,17
2022-12-10,ekape_auction,1++,전체,Center,Center,False,False,21833,5243
2022-12-10,ekape_auction,1++,전체,City,수도권(권역),False,True,21087,2981
2022-12-10,ekape_auction,1++,전체,East,영남권(권역),False,True,21913,2652
2022-12-10,ekape_auction,1++,전체,Tot,전국(전체),True,False,21619,10998
2022-12-10,ekape_auction,1++,전체,West,호남권(권역),False,True,18956,122
2022-12-10,ekape_auction,D,전체,0202,부경축공,False,False,5746,284
2022-12-10,ekape_auction,D,전체,0302,협신식품,False,False,6694,104
2022-12-10,ekape_auction,D,전체,0320,도드람,False,False,6482,309
2022-12-10,ekape_auction,D,전체,0323,농협부천,False,False,6628,209
2022-12-10,ekape_auction,D,전체,0513,농협음성,False,False,6069,82
2022-12-10,ekape_auction,D,전체,0613,관성,False,False,6110,386
2022-12-10,ekape_auction,D,전체,0616,농협포크빌,False,False,5903,75
2022-12-10,ekape_auction,D,전체,0809,농협나주,False,False,5764,64
2022-12-10,ekape_auction,D,전체,0905,농협고령,False,False,4166,12
2022-12-10,ekape_auction,D,전체,1015,창녕축공,False,False,5992,105
2022-12-10,ekape_auction,D,전체,1201,신흥산업,False,False,2501,1
2022-12-10,ekape_auction,D,전체,1301,삼성식품,False,False,7188,102
2022-12-10,ekape_auction,D,전체,Center,Center,False,False,6077,543
2022-12-10,ekape_auction,D,전체,City,수도권(권역),False,True,6662,724
2022-12-10,ekape_auction,D,전체,East,영남권(권역),False,True,5763,402
2022-12-10,ekape_auction,D,전체,Tot,전국(전체),True,False,6252,1733
2022-12-10,ekape_auction,D,전체,West,호남권(권역),False,True,5764,64
2022-12-10,ekape_auction,결함제외,전체,0202,부경축공,False,False,15469,8069
2022-12-10,ekape_auction,결함제외,전체,0302,협신식품,False,False,14319,5245
2022-12-10,ekape_auction,결함제외,전체,0320,도드람,False,False,14230,4862
2022-12-10,ekape_auction,결함제외,전체,0323,농협부천,False,False,15779,5382
2022-12-10,ekape_auction,결함제외,전체,0513,농협음성,False,False,17822,13051
2022-12-10,ekape_auction,결함제외,전체,0613,관성,False,False,11594,1723
2022-12-10,ekape_auction,결함제외,전체,0616,농협포크빌,False,False,16068,4758
2022-12-10,ekape_auction,결함제외,전체,0809,농협나주,False,False,13948,898
2022-12-10,ekape_auction,결함제외,전체,0905,농협고령,False,False,17803,2693
2022-12-10,ekape_auction,결함제외,전체,1015,창녕축공,False,False,14638,1277
2022-12-10,ekape_auction,결함제외,전체,1101,제주축협,False,False,8285,7
2022-12-10,ekape_auction,결함제외,전체,1201,신흥산업,False,False,13733,224
2022-12-10,ekape_auction,결함제외,전체,1301,삼성식품,False,False,9494,1041
2022-12-10,ekape_auction,결함제외,전체,Center,Center,False,False,16979,19532
2022-12-10,ekape_auction,결함제외,전체,City,수도권(권역),False,True,14454,16530
2022-12-10,ekape_auction,결함제외,전체,East,영남권(권역),False,True,15953,12263
2022-12-10,ekape_auction,결함제외,전체,Tot,전국(전체),True,False,15833,49230
