week_ending,market_year,commodity_code,commodity_name,country_code,country_name,weekly_exports,outstanding_sales,gross_new_sales,current_my_net_sales,current_my_total_commitment,unit
2022-09-29T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3103,36644,2217,2135,159961,1
2022-09-29T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4700,52696,6705,5961,246010,1
2022-10-06T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2286,34024,336,-334,159627,1
2022-10-06T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3697,51868,3543,2869,248879,1
2022-10-13T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3897,32152,2104,2025,161652,1
2022-10-13T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4434,54493,7667,7059,255938,1
2022-10-20T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2983,31794,2719,2625,164277,1
2022-10-20T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4473,54570,5172,4550,260488,1
2022-10-27T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2846,28097,386,-851,163426,1
2022-10-27T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5208,51219,2465,1857,262345,1
2022-11-03T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2561,22906,569,-2630,160796,1
2022-11-03T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5121,53191,7692,7093,269438,1
2022-11-10T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2621,20412,862,127,160923,1
2022-11-10T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5486,49248,2034,1543,270981,1
2022-11-17T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3097,21426,4280,4111,165034,1
2022-11-17T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4669,49189,5046,4610,275591,1
2022-11-24T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2974,25674,7334,7222,172256,1
2022-11-24T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3966,46941,2103,1718,277309,1
2022-12-01T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1600,28912,5140,4838,177094,1
2022-12-01T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5125,33894,3555,-7922,269387,1
2022-12-08T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1313,26638,411,-961,176133,1
2022-12-08T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4869,33154,4655,4129,273516,1
2022-12-15T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1736,24795,246,-107,176026,1
2022-12-15T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5390,28357,1780,593,274109,1
2022-12-22T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2247,21845,238,-703,175323,1
2022-12-22T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4448,25602,2060,1693,275802,1
2022-12-29T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1051,19745,2,-1049,174274,1
2022-12-29T00:00:00,2022,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3117,20572,75,-1913,273889,1
2023-01-05T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1463,27342,22775,22679,28805,1
2023-01-05T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,2745,41228,21673,20977,43973,1
2023-01-12T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1744,30412,4922,4814,33619,1
2023-01-12T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3432,41923,4558,4127,48100,1
2023-01-19T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2193,32415,4299,4196,37815,1
2023-01-19T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4520,47363,10350,9960,58060,1
2023-01-26T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3481,33222,4436,4288,42103,1
2023-01-26T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5252,49169,7480,7058,65118,1
2023-02-02T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1893,32690,1527,1361,43464,1
2023-02-02T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4379,49151,4745,4361,69479,1
2023-02-09T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3057,35705,6193,6072,49536,1
2023-02-09T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4347,51587,7252,6783,76262,1
2023-02-16T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3386,36635,4403,4316,53852,1
2023-02-16T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4577,49824,3224,2814,79076,1
2023-02-23T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2755,35390,1740,1510,55362,1
2023-02-23T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3994,45651,688,-179,78897,1
2023-03-02T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2205,33685,646,500,55862,1
2023-03-02T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3281,41222,1008,-1148,77749,1
2023-03-09T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2601,32714,1777,1630,57492,1
2023-03-09T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4399,42127,5665,5304,83053,1
2023-03-16T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2337,31875,1760,1498,58990,1
2023-03-16T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3236,49736,12547,10845,93898,1
2023-03-23T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2221,32174,2659,2520,61510,1
2023-03-23T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5121,46176,1973,1561,95459,1
2023-03-30T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2233,30629,750,688,62198,1
2023-03-30T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4474,46608,5404,4906,100365,1
2023-04-06T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2603,27613,823,-413,61785,1
2023-04-06T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4912,45069,3794,3373,103738,1
2023-04-13T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2441,27265,2162,2093,63878,1
2023-04-13T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4510,46104,5983,5545,109283,1
2023-04-20T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3032,24715,1790,482,64360,1
2023-04-20T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4069,44256,2635,2221,111504,1
2023-04-27T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3528,24571,3505,3384,67744,1
2023-04-27T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4820,43080,4108,3644,115148,1
2023-05-04T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2108,23309,894,846,68590,1
2023-05-04T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4310,43215,4848,4445,119593,1
2023-05-11T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3393,22821,2990,2905,71495,1
2023-05-11T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4560,42114,3834,3459,123052,1
2023-05-18T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2316,23017,2635,2512,74007,1
2023-05-18T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4729,41188,4202,3803,126855,1
2023-05-25T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2890,23538,3711,3411,77418,1
2023-05-25T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3573,42360,6310,4745,131600,1
2023-06-01T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2516,20910,734,-112,77306,1
2023-06-01T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3716,42541,4336,3897,135497,1
2023-06-08T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2165,23467,4807,4722,82028,1
2023-06-08T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4205,39416,1771,1080,136577,1
2023-06-15T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3262,24950,4926,4745,86773,1
2023-06-15T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4153,37187,2311,1924,138501,1
2023-06-22T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1815,25621,2675,2486,89259,1
2023-06-22T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3559,34230,1135,602,139103,1
2023-06-29T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3189,22544,453,112,89371,1
2023-06-29T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4182,33711,3984,3663,142766,1
2023-07-06T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2426,21480,1462,1362,90733,1
2023-07-06T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3332,31627,1865,1248,144014,1
2023-07-13T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3049,21297,3090,2866,93599,1
2023-07-13T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3569,35829,8343,7771,151785,1
2023-07-20T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2433,21688,3047,2824,96423,1
2023-07-20T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3419,39769,7844,7359,159144,1
2023-07-27T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2448,20091,1014,851,97274,1
2023-07-27T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4884,38786,4307,3901,163045,1
2023-08-03T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2644,19816,2508,2369,99643,1
2023-08-03T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3746,40356,5717,5316,168361,1
2023-08-10T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2803,20218,3286,3205,102848,1
2023-08-10T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4162,40767,4934,4573,172934,1
2023-08-17T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1366,19842,1005,990,103838,1
2023-08-17T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3044,41954,4448,4231,177165,1
2023-08-24T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,4865,21089,6426,6112,109950,1
2023-08-24T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4109,40232,2923,2387,179552,1
2023-08-31T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2169,20522,1725,1602,111552,1
2023-08-31T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3635,38744,2578,2147,181699,1
2023-09-07T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2605,19894,2072,1977,113529,1
2023-09-07T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3672,35267,1413,195,181894,1
2023-09-14T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2839,19556,2592,2501,116030,1
2023-09-14T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3943,34452,5372,3128,185022,1
2023-09-21T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1773,20964,3237,3181,119211,1
2023-09-21T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3635,34289,3769,3472,188494,1
2023-09-28T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2211,20387,1759,1634,120845,1
2023-09-28T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3650,34910,4673,4271,192765,1
2023-10-05T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2859,17829,409,301,121146,1
2023-10-05T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3675,33679,2803,2444,195209,1
2023-10-12T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2250,14388,440,-1191,119955,1
2023-10-12T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3061,33427,3187,2809,198018,1
2023-10-19T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1717,15889,3401,3218,123173,1
2023-10-19T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4172,38550,9716,9295,207313,1
2023-10-26T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1936,20568,6766,6615,129788,1
2023-10-26T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3705,36311,1863,1466,208779,1
2023-11-02T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2367,19398,1432,1197,130985,1
2023-11-02T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3774,35089,3043,2552,211331,1
2023-11-09T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2808,17883,1378,1293,132278,1
2023-11-09T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3908,34034,3186,2853,214184,1
2023-11-16T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2512,18017,3011,2646,134924,1
2023-11-16T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4166,31171,1824,1303,215487,1
2023-11-23T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1466,17142,790,591,135515,1
2023-11-23T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4038,30778,4225,3645,219132,1
2023-11-30T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1922,16121,1560,901,136416,1
2023-11-30T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3893,22523,3551,-4362,214770,1
2023-12-07T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2497,14897,1396,1273,137689,1
2023-12-07T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4305,20886,3843,2668,217438,1
2023-12-14T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2273,13021,1062,397,138086,1
2023-12-14T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4554,20571,5114,4239,221677,1
2023-12-21T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1312,11290,593,-419,137667,1
2023-12-21T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4578,16417,1237,424,222101,1
2023-12-28T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2999,11499,3328,3208,140875,1
2023-12-28T00:00:00,2023,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4806,12125,1653,514,222615,1
2024-01-04T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,735,18547,13061,12940,19282,1
2024-01-04T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,2702,34584,12312,11886,37286,1
2024-01-11T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2152,21604,5308,5209,24491,1
2024-01-11T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4621,37719,8288,7756,45042,1
2024-01-18T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2491,22181,3294,3068,27559,1
2024-01-18T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4679,42689,10058,9649,54691,1
2024-01-25T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2262,23259,3672,3340,30899,1
2024-01-25T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4223,39860,1758,1394,56085,1
2024-02-01T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2428,24240,3532,3409,34308,1
2024-02-01T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4040,44279,9109,8459,64544,1
2024-02-08T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3076,24893,3861,3729,38037,1
2024-02-08T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4682,42827,3496,3230,67774,1
2024-02-15T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2540,23103,892,750,38787,1
2024-02-15T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4119,41385,3022,2677,70451,1
2024-02-22T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2552,21299,955,748,39535,1
2024-02-22T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3932,39425,2329,1972,72423,1
2024-02-29T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2047,20709,1601,1457,40992,1
2024-02-29T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4255,39436,4624,4266,76689,1
2024-03-07T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2480,19911,1881,1682,42674,1
2024-03-07T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4753,35358,1081,675,77364,1
2024-03-14T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2669,19353,2264,2111,44785,1
2024-03-14T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3893,35768,4715,4303,81667,1
2024-03-21T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2299,19046,2141,1992,46777,1
2024-03-21T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3529,35676,3843,3437,85104,1
2024-03-28T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2496,17402,1102,852,47629,1
2024-03-28T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3758,37977,6471,6059,91163,1
2024-04-04T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2200,17029,1998,1827,49456,1
2024-04-04T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3568,38098,4079,3689,94852,1
2024-04-11T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2789,17813,3703,3573,53029,1
2024-04-11T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4595,38935,5792,5432,100284,1
2024-04-18T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2397,20037,4776,4621,57650,1
2024-04-18T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3384,37423,2404,1872,102156,1
2024-04-25T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2285,19343,1889,1591,59241,1
2024-04-25T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3430,43598,10343,9605,111761,1
2024-05-02T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2678,17206,637,541,59782,1
2024-05-02T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4231,41279,2242,1912,113673,1
2024-05-09T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2596,16552,2092,1942,61724,1
2024-05-09T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3494,39039,1655,1254,114927,1
2024-05-16T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3052,19319,5972,5819,67543,1
2024-05-16T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5131,39037,5533,5129,120056,1
2024-05-23T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2751,19361,3073,2793,70336,1
2024-05-23T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4212,35782,1378,957,121013,1
2024-05-30T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2274,17596,631,509,70845,1
2024-05-30T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3227,38511,6370,5956,126969,1
2024-06-06T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2061,16825,1422,1290,72135,1
2024-06-06T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4102,37719,3593,3310,130279,1
2024-06-13T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1904,14229,318,-692,71443,1
2024-06-13T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4299,38159,5116,4739,135018,1
2024-06-20T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1896,16289,4097,3956,75399,1
2024-06-20T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3937,37735,3789,3513,138531,1
2024-06-27T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2395,17941,4308,4047,79446,1
2024-06-27T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3038,35875,1602,1178,139709,1
2024-07-04T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2018,17841,2009,1918,81364,1
2024-07-04T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,2622,35788,2906,2535,142244,1
2024-07-11T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2338,20223,4833,4720,86084,1
2024-07-11T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4060,33017,1793,1289,143533,1
2024-07-18T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2502,19563,1919,1842,87926,1
2024-07-18T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3532,33897,4718,4412,147945,1
2024-07-25T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2261,19421,2238,2119,90045,1
2024-07-25T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4193,34993,5889,5289,153234,1
2024-08-01T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2724,17438,860,741,90786,1
2024-08-01T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3421,35467,4143,3895,157129,1
2024-08-08T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1589,20253,4511,4404,95190,1
2024-08-08T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3622,43204,11729,11359,168488,1
